geneNID,variantNID
12435,102151
10599,9733
1921,56867
4019,9735
2703,56877
8321,102167
2005,56889
21983,56895
12129,56903
13055,102175
6609,102201
10907,102213
4239,102225
1013,102227
163,102251
4505,56929
1397,56931
8577,102257
10605,56941
73,56947
8311,56949
19869,102271
16535,56969
1315,56981
17483,9761
4323,102283
6329,56987
16535,56993
4775,56997
5063,56999
6371,57011
11665,57015
1985,102307
18313,102311
8469,57033
16529,57035
6311,102317
16535,57055
243,102325
11407,57067
14529,57077
6881,102335
11791,57091
4505,57093
16535,57097
15601,102351
3641,102353
11013,102363
11595,57159
22155,57169
6281,57171
11085,57179
23869,102377
3763,57193
11595,57205
13901,57209
4279,102383
8977,102391
7339,102395
13381,57223
19611,57229
7423,57253
14049,57253
13381,57287
3345,57289
11005,57291
11569,57295
15503,57311
11539,57323
15499,57331
77,737
12727,737
4947,57355
4195,156415
4725,156613
4301,156615
11483,156639
9345,156651
4073,156747
4073,156749
2909,156889
4513,156931
2759,156969
16597,156983
5321,157011
13749,157041
1933,157043
13381,57371
1359,102453
8961,102457
24411,57397
8323,57409
441,57425
14873,102469
13331,57441
14019,57443
8745,102479
16595,102489
2733,102491
15221,102495
15067,102499
3463,57469
6203,157057
16129,157079
16129,157081
16129,157083
6673,157089
16129,157149
2237,157165
1229,157179
1229,157181
1229,157183
1229,157185
16281,157187
16129,157189
2759,157207
2759,157211
2759,157213
2759,157215
2759,157217
2759,157219
4559,157249
22255,157249
4561,157257
4561,157267
4561,157269
11627,57471
16019,102503
3591,57481
13901,102507
7809,57485
3183,157361
11985,57521
4735,57537
1395,157397
7137,157397
6227,157409
1379,157429
1379,157431
1379,157433
1379,157435
12347,157525
1375,157551
1375,157553
1375,157555
1375,157557
11445,157575
749,157577
3773,157583
965,157599
11247,157601
947,157607
1983,157609
16995,157615
16995,157617
4073,157641
1229,157661
1379,157677
10001,157709
6191,157723
13989,157733
12041,157743
6151,157763
12563,157771
5809,157789
4837,157791
8991,157793
1309,157801
12777,157817
12777,157819
5833,157839
5833,157841
341,157857
11401,157945
11401,157947
955,157961
1379,157993
1871,158015
2759,158033
6191,158063
4245,158181
4245,158183
4561,158197
4783,158219
4883,158229
6213,158231
12979,158245
5321,158257
5327,158261
10631,158271
10633,158271
10635,158271
10657,158271
8531,102541
11315,57545
7417,102543
8393,57553
10185,102553
11755,102555
6759,102557
13143,57563
16087,102563
7389,9807
5433,57579
10737,102577
4295,57597
3797,57603
5059,57609
22125,102591
5755,57611
16799,102595
11017,57615
9763,102597
1673,57619
2645,57621
15217,102605
1723,57631
7417,102607
8349,57635
1977,9815
15931,9815
15931,9819
15931,9821
5775,9825
13049,9831
13049,9833
13049,9835
16465,57673
8823,102657
16891,57703
14629,9847
5459,102667
771,1
6499,57721
5139,102683
14139,57739
17885,57745
6963,57747
15045,102693
2881,57755
4097,57757
10971,57761
1737,57763
21037,57763
21037,57765
18541,102709
6585,57781
14923,57789
22613,102721
4891,102725
17885,57811
6223,57815
1535,102729
6963,57819
16795,747
8577,102735
5701,102737
8231,57837
13509,57841
3017,57845
17885,57849
17885,57851
9795,57853
17885,57859
4137,102743
17885,57867
453,57871
12041,57877
11285,9877
6963,57883
8059,57887
8059,57889
8059,57893
11859,57897
3311,102767
4599,102771
8059,57915
5269,57917
4251,57925
4323,102779
20899,57945
4171,57949
11799,57953
6259,57959
18193,57975
7865,58007
16257,58009
1085,58011
11799,58013
11691,102811
14193,58037
13077,58041
1071,58047
2525,58051
323,102865
323,102867
1939,103049
6259,58055
2699,58059
11963,103067
9855,58067
1831,58069
6491,58071
8669,103261
8669,103271
8669,103273
8669,103275
15091,104135
7189,58085
6259,58087
18193,58089
12417,58097
2525,58099
11913,58111
5187,58119
13471,58133
2651,58141
6259,58143
1873,9899
131,58155
12503,58157
20833,58157
861,58159
8363,58173
9663,58177
3411,58187
1119,58231
347,58253
4291,58261
11077,58269
3177,58277
6391,58283
10409,58293
14607,58305
10811,58307
8545,58325
367,58331
7389,9947
127,58343
9743,58349
2679,58357
7507,58387
8557,58389
4675,58393
4239,58427
8325,58441
11045,58447
3899,58451
22839,58457
14091,58465
12671,58481
21813,58503
14471,58513
5241,58517
2801,58521
3015,58529
19871,58535
12037,58545
17557,58553
3269,58555
4289,58575
3481,58583
15633,58585
8999,58621
4235,58623
12479,58631
15633,58643
15633,58659
1039,58671
16233,58673
2615,58689
15059,58713
4203,58715
5423,58731
4975,58741
13873,58763
5881,10001
15035,58779
6917,10005
8521,10007
10583,58807
5805,58841
4397,10013
955,58851
10487,58859
4295,10015
8121,58871
10485,58875
10485,58883
8861,58889
8897,58897
115,58901
1035,58903
863,1657
5051,10035
10631,58905
10633,58905
10635,58905
2765,58907
1183,58919
5121,58969
5121,58971
5121,58973
5121,58981
5121,58983
14599,58985
267,59005
267,59007
267,59009
2067,59017
6183,59047
337,10049
337,10059
337,10061
337,10069
6259,59095
1153,59097
1149,59099
347,10125
5167,10133
5167,10135
10757,10137
2899,10139
16697,10159
16551,10173
16551,10175
6075,10191
12477,10205
543,10207
5509,777
10467,10213
3941,785
11569,10255
67,10279
5847,10311
11779,10317
11779,10319
11779,10321
18715,10339
1543,10351
10181,793
6681,10407
6681,10409
10605,10423
4879,10429
15125,10431
15125,10433
4879,10437
3073,10471
3783,10483
7715,10497
9191,158339
10413,158345
21049,158345
2327,158373
135,158409
667,158413
2975,158415
2975,158417
2975,158419
5147,158425
11283,158473
2135,158505
3183,158511
5241,158571
4057,158589
1039,158605
4245,158641
2201,158803
12589,158831
12589,158833
12589,158835
12589,158837
12589,158839
12589,158841
12589,158843
1269,158915
885,158921
885,158923
885,158925
885,158927
243,158965
243,158967
243,158983
243,158993
3123,158999
3183,159003
3183,159005
3183,159007
2135,159011
2135,159015
12979,159021
9623,159023
21287,159041
4879,10505
15513,10515
3783,10517
829,159111
829,159113
829,159115
829,159117
829,159119
829,159121
829,159123
829,159125
8635,159133
1933,159135
2933,159139
14155,159143
3099,159145
1397,159147
967,159151
1039,159193
749,159207
5219,159235
5007,159237
5007,159239
5007,159241
11753,159243
11401,159259
5219,159283
5219,159285
11753,159289
10189,159291
10189,159293
1873,159301
1873,159303
1873,159305
2759,159309
2759,159311
6735,159351
1383,159355
3469,159359
3469,159361
3469,159363
3469,159365
3183,159395
423,159405
3183,159431
3183,159449
2135,159479
7983,10529
12477,10531
6899,10535
1395,159541
18553,159577
1543,10539
5241,159607
8675,159613
15867,159623
8733,159631
4061,159649
16967,10549
497,159683
19283,159687
16979,159709
5321,159727
12853,159735
10959,159747
5821,159757
4731,159759
9345,159793
12235,159813
8631,159835
10127,159879
1355,159891
5321,159951
5321,159953
5321,159955
5321,159957
5321,159959
5321,159961
9671,159971
9671,159973
3349,159987
25465,159987
15619,159989
3049,160065
10631,10583
10633,10583
10635,10583
10857,160075
5321,160081
5321,160083
5321,160085
5321,160087
5321,160089
5321,160091
5321,160093
5321,160095
5321,160097
5321,160099
5321,160101
5321,160103
5321,160105
5321,160107
5321,160109
5321,160111
5321,160115
5321,160117
5321,160119
5321,160121
5321,160123
5321,160125
5321,160127
5321,160129
5321,160133
5321,160135
5321,160137
5321,160139
5321,160141
5321,160143
5321,160145
5321,160147
5321,160151
5415,160207
1379,160287
481,160325
1111,160331
7939,160353
14427,160357
14427,160359
14427,160361
1189,160363
355,160401
1957,160439
529,160441
8379,160465
16407,160473
2933,160475
2933,160477
2933,160479
2851,160499
8361,160503
1229,160509
10857,160545
8285,160573
13777,160575
10741,160581
7721,160585
17703,160585
1105,160603
17219,160603
5167,10591
8415,10595
2525,10599
13049,10619
7189,10625
11029,10639
11083,10657
18841,10657
10943,10659
1533,160627
1933,160629
14525,160631
10819,160643
4783,160755
3393,160787
7637,160789
5251,160813
5321,160815
5321,160819
5321,160821
5321,160823
5427,160825
5415,160849
243,160877
3183,160883
3123,160891
423,160893
423,160923
481,160941
5241,160967
4615,160969
4249,160971
4249,160975
243,161001
2135,161003
3183,161007
481,161025
243,161053
423,161057
3123,161061
3123,161063
243,161075
243,161139
13563,161147
4249,161149
243,161151
423,161157
3123,161167
243,161175
5241,161199
4249,161213
423,161215
3183,161217
481,161221
423,161233
423,161237
13563,161239
2135,161245
243,161255
3123,161263
423,161267
243,161285
243,161295
243,161299
3123,161305
243,161311
3183,161319
2135,161323
3123,161331
3183,161347
423,161365
243,161381
3123,161383
5241,161387
423,161395
13563,161399
2135,161433
2135,161437
10025,161449
10025,161451
3627,161453
16097,161455
4513,10689
5449,10699
9163,161501
16853,161507
16853,161509
16853,161511
16853,161513
355,161581
7443,161585
7443,161587
3627,161589
355,161597
395,161601
395,161603
8849,161605
8849,161607
17655,161609
11023,161653
4403,161669
1039,161671
11731,161675
11731,161677
6249,161681
5415,161683
5415,161685
2135,161757
2135,161759
2135,161761
2135,161763
2135,161765
3123,161769
3123,161773
3123,161775
3183,161777
5241,161833
15369,161881
1533,161897
6135,161919
6135,161921
6135,161923
2963,161929
2963,161931
5149,161947
481,161959
4249,162027
4007,162079
2233,162107
2233,162109
2233,162111
10959,162117
1067,162123
3137,162125
14755,162147
8379,162179
21857,162179
1309,162233
3183,162241
5241,162249
4569,162283
22255,162283
16995,163083
2327,163085
2849,163089
9157,163091
7183,163195
13153,163211
887,163225
887,163227
887,163229
887,163231
8635,163249
1261,163255
9013,163257
9013,163259
5849,163271
9127,163273
12171,163275
15117,163285
11075,163291
10001,163317
17473,10741
8267,10745
5063,10747
17743,817
7835,10799
9063,10799
20977,10799
17723,821
14441,10827
15923,10839
18569,10841
1261,163355
1199,163369
11867,163381
9773,163387
23799,163387
8311,163389
8311,163391
5327,163395
14073,163397
13805,163473
1261,163541
13433,163577
8015,163581
8015,163583
9131,163585
9131,163587
4513,163595
5659,163601
2195,163611
1831,163623
1831,163625
4703,163627
3949,163637
5775,163641
5775,163643
5775,163645
7659,163647
7659,163649
10799,163827
6937,163831
4513,163843
2975,163865
8753,163869
10701,163891
6135,163937
3123,163969
22181,163979
1983,163987
2325,164047
4833,164055
4833,164057
6277,164061
6277,164063
8733,164069
8733,164071
12779,164087
1829,164097
647,164099
12253,164101
12253,164103
6997,164111
3051,164125
10581,164145
831,164159
831,164161
285,165039
285,165041
10043,165131
7849,165161
3073,165195
14223,165197
17549,165201
12709,165203
12709,165205
15117,165207
11053,165209
11053,165211
11053,165213
219,165223
219,165225
5039,165227
5039,165229
1733,165231
11247,165263
3897,165295
1229,165375
2195,165409
5717,165411
4725,165415
13419,165577
7055,10849
6793,10863
161,10871
369,10875
6217,10897
9829,165677
1067,165689
11929,10947
13047,10953
949,165703
1395,165707
13873,10965
16853,831
6405,10975
11865,10985
22477,10993
9155,10997
11997,11003
4129,165727
2697,11025
15331,11039
6365,11045
3437,165751
14141,11059
7061,11061
1579,165761
9655,835
11247,11087
13099,11089
16529,11093
16963,165795
8557,11111
9663,841
11799,11145
8213,11147
1533,165829
12155,11167
541,11175
969,11181
10269,165841
3095,11191
8793,11201
15133,11203
8371,11211
12111,11211
13865,165863
23063,11243
16891,11245
2107,849
8391,11263
11749,11271
16809,11285
6657,11307
9063,11315
20977,11315
505,11341
13047,11349
12853,165939
29,853
6259,11369
15953,11377
20797,11383
861,11391
8063,11393
17267,165965
11627,11403
3541,11409
16731,11415
13375,59121
2257,59127
2257,59129
2257,59135
13271,59139
13271,59141
16685,59179
2259,59195
949,165983
13205,11445
2221,11447
5681,59275
21045,59275
11283,165985
13235,59281
527,59291
3473,59295
7679,59343
7679,59351
2281,59453
2281,59455
2281,59463
2281,59467
2269,59665
1511,165989
8059,59949
15269,59951
11603,59961
17473,59967
15191,59975
1525,59977
10563,59991
5681,11479
21045,11479
15253,60005
4049,60015
8745,60017
3315,60031
4015,166001
3675,11487
10797,60045
5923,60049
18147,60073
421,60087
18765,60087
25887,11495
13425,60169
1919,60181
6401,166011
20755,60187
5143,60191
489,60229
7289,60241
8285,11511
21461,60267
863,166023
14801,60281
16551,11525
7163,11527
7619,11529
8231,60317
14321,60325
11227,11533
8389,11537
1157,60375
2075,11543
7809,11545
8397,11547
1543,60405
1543,60407
1543,60409
1543,60413
1543,60415
11709,60421
433,861
10247,60435
3671,166045
7619,60443
16585,60451
10797,60485
3315,60489
7163,863
16585,60525
15551,11567
4349,60543
3315,60575
4771,60595
11965,60601
4771,60603
18355,60607
5923,60611
16585,60619
16559,60633
14591,60635
10797,60643
16585,60649
16585,60651
16585,60653
2281,60663
2251,60673
13577,60691
6009,60707
7745,60717
11809,60719
6703,60723
16551,60731
16551,60733
16551,60735
949,166069
7745,60759
7745,60761
7745,60763
7745,60765
8945,166075
24065,60839
16795,865
16551,60893
6259,11597
7859,60899
13763,60903
131,11607
16551,60915
16551,60917
16551,60919
16551,60921
16551,60923
14801,60927
2845,60943
7745,60951
7745,60953
20039,60959
11809,60963
14857,11611
6657,1669
7619,60999
16585,61015
10631,166089
10633,166089
10635,166089
10657,166089
9801,61033
5325,11619
1975,61049
16551,61071
7745,61079
7745,61081
16551,61091
16551,61093
16551,61095
14801,61099
13763,61111
7745,61119
7745,61121
7745,61123
11809,61129
7209,61131
2281,61141
1591,61147
3463,166099
8065,11635
4057,166103
13547,61179
643,11645
13093,61185
10401,166105
5457,11655
16529,61197
16529,61199
16529,61201
16529,61203
16529,61205
16835,61213
3627,166115
10719,11683
5965,166121
7611,11689
14073,61249
16189,869
11029,61263
14321,11697
2517,166137
6903,11737
20001,61299
3845,61303
11325,11739
8231,11741
5923,61321
7619,61323
7521,61333
10785,61347
1395,166145
16567,61353
16585,11747
19,11749
2021,61375
5923,61377
5923,61379
7619,61385
4759,61393
19993,61425
5421,61433
14803,61447
13911,61455
3931,61457
11897,61473
637,61485
18163,11759
16551,61527
16551,61529
13931,61539
17855,11771
16551,61565
16551,61567
16551,61569
10905,11775
1767,61579
13931,61587
1897,166171
7745,61603
7745,11783
16551,11785
1591,61649
1591,61651
1723,166179
12503,11799
20833,11799
8343,11803
2293,61675
7453,11811
23061,61697
16465,61699
7271,61707
13953,61711
7687,61719
8349,61745
8349,61747
16963,166197
11083,11829
12655,11831
7353,61761
9693,61771
20971,61773
8145,11835
12799,61777
21003,873
3651,61789
1187,61795
509,61797
12583,11837
1713,61805
5039,166203
7389,61839
23063,61861
8745,11851
7353,61929
1391,61933
3645,61937
16913,61941
16857,11863
8023,11865
3705,166223
9153,61965
7289,61969
8389,61971
11811,61983
25229,61989
9875,11873
3651,61995
505,875
7289,62017
2293,62025
2651,11881
16465,62033
18293,11891
23063,62067
6253,62083
11687,11903
959,1671
8537,62139
8909,62159
8909,62161
8587,62185
10413,166257
21049,166257
71,879
11809,11919
8509,62257
5455,62259
13677,62261
14641,62271
13049,62297
591,62299
6281,11943
15335,62311
9163,166281
13135,62323
17407,62325
20859,62347
7613,62349
11443,62373
10863,62385
3931,62391
3931,62393
3463,62397
3463,62399
835,62405
271,62407
1199,166303
1889,62447
1889,62449
11651,11981
22839,11983
757,11991
15181,12015
14755,12027
5447,12033
8121,12037
8909,885
11809,12041
10709,12061
11007,166367
18655,166367
6955,62577
9647,12079
5159,62581
3675,62585
3283,166379
15871,12095
16551,62601
15707,62605
5035,62609
521,166389
16585,62633
3071,62649
2221,12113
10413,166403
21049,166403
399,62693
399,62695
3789,62709
4511,62725
14119,62729
399,62753
1831,12129
4279,62773
20171,62777
573,62781
20919,62797
6659,12137
16695,62809
7317,62821
157,62849
8975,62869
4629,62871
8577,62877
9457,62903
3013,62905
8179,62907
7093,62929
19283,166431
3965,62945
5047,12159
5121,62965
8505,62977
8791,63005
9053,12173
16695,63043
11373,63047
8057,63053
399,63061
14771,63065
8237,63067
2397,63071
10187,63075
5201,63077
7381,63083
11835,63093
9077,63111
13143,895
8453,63131
761,12187
399,63187
10545,12189
21573,12191
16699,63205
12617,63225
2397,63253
1543,12207
5399,63291
2637,897
13077,63313
16623,12217
16371,63345
4011,63353
2745,63369
8433,63383
6075,12229
14995,63393
11939,63405
14081,63411
2073,63421
1931,63427
4239,63437
863,166493
18193,12237
25,63467
25,63473
7769,63493
11915,63501
10737,63505
8215,63511
2679,63513
4011,63515
12671,63517
18211,63527
21947,63527
8557,63535
121,63537
4239,63539
7541,63543
18211,63545
11637,63561
3345,63571
18193,63575
6183,63577
3625,12251
861,63579
13559,63609
1317,12255
6391,63619
14073,12261
5241,166515
367,63661
3411,63669
3273,63673
16303,63677
11197,63699
17555,63707
17555,63715
2301,63757
3515,63763
15633,63769
15633,63771
15633,63777
15633,63781
15633,63789
15633,63799
12435,12291
15633,63821
2067,166533
15633,63839
15633,63841
12031,166535
15633,63853
15633,63855
1209,63867
10721,63875
8497,63883
3713,166541
12483,63889
15701,63893
3677,63903
20009,63907
16371,63913
15403,166547
17987,63927
2597,63939
1535,63949
1833,166553
17987,63957
14073,12329
10441,12341
14073,63969
17885,12345
11023,64021
1211,64031
